Date,Configuration,Customer Postcode,Store Postcode,Retail Price
12Sep2008 21:48:56,464,W1U,NW5,530
12Sep2008 21:49:46,268,SW4,SW12,535
12Sep2008 21:50:25,533,SE16,SE8,680
12Sep2008 21:52:57,426,N22,N3,420
12Sep2008 21:55:33,662,SE1,SW1P,399
12Sep2008 21:56:34,489,NW5,SW1P,329
12Sep2008 21:58:53,96,W1H,W10,490
12Sep2008 22:00:36,505,SW13,W10,495
12Sep2008 22:02:52,543,SW1Y,SW1P,504
12Sep2008 22:04:03,594,W1M,SW1V,450
12Sep2008 22:04:50,182,WC1V,SW1P,304.5
12Sep2008 22:05:38,429,EC1R,NW5,710
12Sep2008 22:06:34,55,KT1,W4,322
12Sep2008 22:09:30,756,W3,W10,595
12Sep2008 22:12:58,520,EC4R,SE1,610
12Sep2008 22:13:12,132,KT1,W4,392
12Sep2008 22:14:22,769,N1,SW1P,413
12Sep2008 22:15:56,222,SE14,E2,375
12Sep2008 22:16:20,657,W1F,SW1P,392
12Sep2008 22:16:46,213,CR0,SW18,445
12Sep2008 22:17:03,189,WC2E,SW1P,325.5
12Sep2008 22:17:32,410,N7,NW5,575
12Sep2008 22:18:24,348,NW3,W10,410
12Sep2008 22:19:10,591,W1F,NW5,575
12Sep2008 22:23:36,442,CR0,CR7,269.5
12Sep2008 22:24:59,121,SW1X,SW1P,367.5
12Sep2008 22:25:18,274,NW3,NW5,540
12Sep2008 22:25:49,212,SE23,SW12,375
12Sep2008 22:26:25,441,WC1N,SW1P,304.5
12Sep2008 22:26:25,462,W1U,SW1V,470
12Sep2008 22:31:15,169,E1,E2,355
12Sep2008 22:32:34,386,EC1M,SW1P,399
12Sep2008 22:32:54,522,SW1Y,SE1,470
12Sep2008 22:33:02,128,EC1R,NW5,595
12Sep2008 22:37:15,144,TW9,SW18,620
12Sep2008 22:37:18,233,IG11,SE8,440
12Sep2008 22:42:10,615,WD7,W10,645
12Sep2008 22:43:04,810,W1D,NW5,570
12Sep2008 22:44:47,53,W1T,SW1V,400
12Sep2008 22:44:55,173,EC1M,E2,415
12Sep2008 22:45:26,272,SE11,SW1P,430.5
12Sep2008 22:45:28,142,N1,SE1,560
12Sep2008 22:47:58,604,SE26,SE8,470
12Sep2008 22:49:25,601,SE10,SE8,480
12Sep2008 22:49:48,173,N7,NW5,415
12Sep2008 22:52:03,224,EC1Y,SE1,435
12Sep2008 22:52:55,598,EC1V,E2,510
12Sep2008 22:54:36,340,W1U,SW1V,430
12Sep2008 22:54:41,461,E1,SW1P,364
12Sep2008 22:55:07,604,W1T,NW5,470
12Sep2008 22:57:27,15,BR3,SW12,430
12Sep2008 22:57:30,37,W1J,W10,465
12Sep2008 23:00:07,221,N5,NW5,425
12Sep2008 23:04:40,588,W12,W10,445
12Sep2008 23:08:13,237,SE13,E2,500
12Sep2008 23:08:33,453,EC1A,SE1,540
12Sep2008 23:09:13,488,CR0,CR7,392
12Sep2008 23:09:23,67,E8,E2,405
12Sep2008 23:12:12,216,EC1M,E2,455
12Sep2008 23:12:15,394,E1,SE1,550
12Sep2008 23:15:38,44,N1,SE1,375
12Sep2008 23:16:55,233,WC2N,SW1P,308
12Sep2008 23:17:06,755,SW1W,SW18,645
12Sep2008 23:21:44,80,SW5,SW1V,415
12Sep2008 23:21:59,549,E7,E2,705
12Sep2008 23:22:16,402,CR0,SW18,595
12Sep2008 23:22:20,469,EC1A,SW1P,395.5
12Sep2008 23:22:26,168,SE1,SE8,445
12Sep2008 23:22:53,600,SE27,SW1V,570
12Sep2008 23:23:41,81,E1,SE1,440
12Sep2008 23:26:17,613,W1W,NW5,585
12Sep2008 23:28:20,182,WC1V,SW1V,435
12Sep2008 23:28:23,148,SE1,SW1P,238
12Sep2008 23:30:14,288,SE1,SW1P,448
12Sep2008 23:30:27,86,SW5,W10,450
12Sep2008 23:31:20,347,W1D,SW1V,460
12Sep2008 23:31:53,668,N7,E2,530
12Sep2008 23:33:30,357,E3,SE8,525
12Sep2008 23:35:07,687,TW9,W10,740
12Sep2008 23:35:27,519,W1V,NW5,660
12Sep2008 23:36:15,418,N1,NW5,620
12Sep2008 23:36:21,652,SE25,SW12,505
12Sep2008 23:37:14,129,SW7,SW1P,399
12Sep2008 23:39:00,151,SE3,SE1,470
12Sep2008 23:39:38,92,E4,E7,287
12Sep2008 23:39:51,548,EC4Y,SW1P,444.5
12Sep2008 23:39:55,287,E17,N17,690
12Sep2008 23:40:58,478,SW1H,SW1V,495
12Sep2008 23:45:13,54,W8,SW1V,350
12Sep2008 23:46:58,317,W1W,SW1P,346.5
12Sep2008 23:52:02,690,KT1,W4,430.5
12Sep2008 23:54:32,214,EC3V,E2,395
12Sep2008 23:55:11,47,N22,NW5,505
12Sep2008 23:55:22,130,HA5,W10,520
12Sep2008 23:55:33,419,E2,SE8,710
12Sep2008 23:56:04,512,WC2A,SW1P,395.5
12Sep2008 23:56:29,371,SE22,SE8,580
12Sep2008 23:59:08,304,EC1V,SE1,480
12Sep2008 23:59:27,368,SE1,SW1V,515
12Sep2008 23:59:38,482,NW1,SW1P,308
13Sep2008 00:02:11,378,E6,SE8,470
13Sep2008 00:02:48,396,WC1E,NW5,590
13Sep2008 00:04:01,508,NW1,W10,485
13Sep2008 00:04:54,255,W1D,SW1P,448
13Sep2008 00:05:04,848,W1P,SW1V,795
13Sep2008 00:05:28,393,SE1,SE1,600
13Sep2008 00:05:48,323,EC4Y,SW1P,381.5
13Sep2008 00:11:23,176,W2,W10,425
13Sep2008 00:13:45,24,WC2B,NW5,425
13Sep2008 00:15:50,303,W1J,SW1V,530
13Sep2008 00:16:58,423,TW7,W4,553
13Sep2008 00:20:22,208,WC2H,SW1V,410
13Sep2008 00:22:41,603,SE15,SW1P,364
13Sep2008 00:23:09,821,E2,SE8,780
13Sep2008 00:24:13,686,WC2E,SE1,630
13Sep2008 00:26:47,553,E1,SE1,625
13Sep2008 00:26:56,701,BR3,CR7,493.5
13Sep2008 00:31:22,849,EC2M,E2,770
13Sep2008 00:31:58,725,EC1Y,SW1P,430.5
13Sep2008 00:32:19,396,EC1R,SW1P,413
13Sep2008 00:33:19,662,N1,SE1,570
13Sep2008 00:34:43,542,N1,SW1P,427
13Sep2008 00:35:24,261,EC3R,SW1P,437.5
13Sep2008 00:36:27,78,SW11,SW12,355
13Sep2008 00:37:00,672,SE22,SW12,610
13Sep2008 00:38:52,350,SE1,E2,430
13Sep2008 00:38:58,636,EC1A,SE1,480
13Sep2008 00:40:40,745,N5,NW5,560
13Sep2008 00:41:24,469,SE1,SE1,565
13Sep2008 00:43:35,622,E6,E2,515
13Sep2008 00:43:53,626,W6,W10,460
13Sep2008 00:44:50,740,WC2B,SW1V,570
13Sep2008 00:48:12,305,SW19,KT2,455
13Sep2008 00:48:34,820,SW12,SW12,710
13Sep2008 00:51:12,107,EC4V,SE1,540
13Sep2008 00:52:01,662,W1B,NW5,570
13Sep2008 00:56:00,732,SW16,CR7,367.5
13Sep2008 00:57:34,500,EC1A,SE1,505
13Sep2008 00:57:45,714,W1T,NW5,620
13Sep2008 00:57:58,514,W1F,SW1V,490
13Sep2008 00:58:31,793,IG11,SE8,595
13Sep2008 01:00:08,8,SW4,SW18,400
13Sep2008 01:00:51,343,W1T,NW5,560
13Sep2008 01:01:49,261,E1,SE1,625
13Sep2008 01:02:49,130,N20,N17,520
13Sep2008 01:03:01,291,SE19,SE8,470
13Sep2008 01:05:31,175,WC2H,SW1V,475
13Sep2008 01:09:01,113,W3,W4,381.5
13Sep2008 01:09:12,497,EC2M,SW1P,360.5
13Sep2008 01:09:49,282,WC2B,NW5,520
13Sep2008 01:11:34,600,NW1,NW5,570
13Sep2008 01:11:45,207,SW1V,SE1,460
13Sep2008 01:13:53,35,NW1,SW1V,445
13Sep2008 01:14:02,353,SW1H,SW1V,465
13Sep2008 01:15:00,517,WC2N,SW1P,420
13Sep2008 01:16:00,535,E1,E2,740
13Sep2008 01:16:39,636,W10,SW1P,336
13Sep2008 01:17:20,470,EC2A,SE1,515
13Sep2008 01:18:39,486,EC1R,NW5,500
13Sep2008 01:20:05,736,WC1N,SW1V,605
13Sep2008 01:21:05,728,W2,W10,625
13Sep2008 01:21:16,203,SE16,SE1,380
13Sep2008 01:24:24,269,EC4A,SE1,605
13Sep2008 01:25:12,798,SW4,SW18,605
13Sep2008 01:27:26,421,EC4A,SW1P,511
13Sep2008 01:31:15,595,E1,SE1,540
13Sep2008 01:34:00,794,EC2A,SE1,545
13Sep2008 01:35:11,621,SE1,E2,565
13Sep2008 01:36:06,636,SE1,SW1P,336
13Sep2008 01:36:31,862,SE19,SW12,760
13Sep2008 01:37:12,784,SW9,SW1V,640
13Sep2008 01:37:37,149,SW1W,SW1P,287
13Sep2008 01:40:38,370,BR3,SW12,490
13Sep2008 01:43:56,475,TW10,SW18,525
13Sep2008 01:44:09,104,SW11,SW18,590
13Sep2008 01:47:59,367,E4,E2,565
13Sep2008 01:48:18,48,EC2A,SW1P,318.5
13Sep2008 01:49:07,478,SE25,SE8,495
13Sep2008 01:50:50,301,EC4V,SW1P,329
13Sep2008 01:51:11,313,SW18,SW1V,435
13Sep2008 01:51:13,275,W1W,SW1V,630
13Sep2008 01:55:55,260,E6,SE8,555
13Sep2008 01:56:45,466,W1S,SW1P,318.5
13Sep2008 01:59:08,72,W11,SW18,435
13Sep2008 02:00:14,729,SW1W,SW1P,374.5
13Sep2008 02:01:37,855,SE3,SE8,890
13Sep2008 02:02:03,53,W2,SW1V,400
13Sep2008 02:07:42,395,NW3,N3,448
13Sep2008 02:10:44,197,W1V,NW5,420
13Sep2008 02:11:03,332,W1T,NW5,475
13Sep2008 02:12:12,275,W1J,SW1V,630
13Sep2008 02:12:36,164,SE1,E2,365
13Sep2008 02:14:26,603,EC1A,SW1P,364
13Sep2008 02:15:54,592,SW1V,SE1,525
13Sep2008 02:16:13,361,KT1,KT2,445
13Sep2008 02:16:50,768,E7,SE8,655
13Sep2008 02:17:14,723,EC3M,SE1,595
13Sep2008 02:19:06,260,SW15,SW18,555
13Sep2008 02:19:12,570,SE17,SE1,600
13Sep2008 02:19:39,338,WC1B,SW1V,390
13Sep2008 02:21:55,396,N1,NW5,590
13Sep2008 02:23:08,173,EC3A,E2,415
13Sep2008 02:24:01,510,SE4,SE1,505
13Sep2008 02:24:31,419,WC1R,NW5,710
13Sep2008 02:25:56,304,EC4R,SW1P,336
13Sep2008 02:28:17,148,TW8,W10,340
13Sep2008 02:29:34,45,SE23,SE8,445
13Sep2008 02:29:47,330,W1P,NW5,435
13Sep2008 02:37:51,116,E1,SE8,535
13Sep2008 02:38:57,712,SW19,KT2,760
13Sep2008 02:41:32,326,WC1H,SW1P,360.5
13Sep2008 02:41:51,235,EC4M,SW1P,336
13Sep2008 02:42:13,438,N10,N17,465
13Sep2008 02:43:24,9,W11,W10,310
13Sep2008 02:43:33,636,WC1A,SW1V,480
13Sep2008 02:43:57,95,EC4R,SW1P,378
13Sep2008 02:44:54,592,SW1H,SW1P,367.5
13Sep2008 02:45:25,556,WC2H,SW1V,615
13Sep2008 02:45:58,256,SW8,SE1,590
13Sep2008 02:50:04,390,E1,SE8,630
13Sep2008 02:51:57,588,E3,SE1,445
13Sep2008 02:55:59,15,E15,SE8,430
13Sep2008 02:56:06,819,N17,N17,760
13Sep2008 02:57:24,698,WC1E,NW5,595
13Sep2008 02:58:05,651,SE25,CR7,388.5
13Sep2008 03:00:32,727,EC1R,SE1,675
13Sep2008 03:01:28,73,SE1,SW1V,345
13Sep2008 03:01:35,235,CR7,SW18,480
13Sep2008 03:02:45,40,NW1,SW1V,475
13Sep2008 03:03:42,616,W1T,NW5,595
13Sep2008 03:06:00,253,W1B,NW5,580
13Sep2008 03:06:33,742,WC2A,SE1,590
13Sep2008 03:07:45,207,W1B,SW1P,322
13Sep2008 03:09:29,311,EC1Y,SE1,575
13Sep2008 03:12:50,596,CR0,SW12,490
13Sep2008 03:13:32,439,SE5,SE1,575
13Sep2008 03:13:58,115,E1W,E2,585
13Sep2008 03:14:17,633,N1,SW1P,343
13Sep2008 03:15:06,386,W1K,SW1V,570
13Sep2008 03:16:13,441,SE26,SW12,435
13Sep2008 03:17:54,795,SW8,SW1V,635
13Sep2008 03:18:33,438,EC2M,SE1,465
13Sep2008 03:19:28,508,EC2M,E2,485
13Sep2008 03:21:03,156,SE11,SW1P,224
13Sep2008 03:22:48,841,W1J,SW1P,507.5
13Sep2008 03:23:56,603,W1D,SW1V,520
13Sep2008 03:26:24,596,SE25,SE8,490
13Sep2008 03:27:44,616,NW10,W4,416.5
13Sep2008 03:29:31,316,WC2R,SW1P,297.5
13Sep2008 03:30:27,579,EC4M,E2,515
13Sep2008 03:30:56,398,N20,N17,610
13Sep2008 03:31:22,351,WC2A,SE1,540
13Sep2008 03:33:42,152,W3,W10,420
13Sep2008 03:35:08,276,EC1A,SE1,580
13Sep2008 03:35:18,437,EC1N,SW1V,515
13Sep2008 03:38:36,474,SW4,SW1V,435
13Sep2008 03:39:35,812,SE1,SE1,610
13Sep2008 03:39:35,64,WC1V,NW5,390
13Sep2008 03:39:37,353,EC4Y,SW1P,325.5
13Sep2008 03:39:54,471,W1W,NW5,625
13Sep2008 03:42:01,109,W7,W10,560
13Sep2008 03:42:09,518,N1,NW5,550
13Sep2008 03:42:24,438,N1,SE1,465
13Sep2008 03:43:58,527,N22,NW5,640
13Sep2008 03:44:56,479,SW11,SW1V,605
13Sep2008 03:45:59,523,SE20,SE8,560
13Sep2008 03:51:16,329,SW6,W4,339.5
13Sep2008 03:54:35,638,W7,W10,500
13Sep2008 03:54:55,139,WC2H,NW5,590
13Sep2008 03:55:33,291,KT7,KT2,470
13Sep2008 03:57:19,634,W1T,SW1P,308
13Sep2008 03:58:43,42,SE25,SE8,335
13Sep2008 03:59:18,420,W1U,SW1V,660
13Sep2008 04:00:24,636,EC1A,SW1P,336
13Sep2008 04:01:10,200,SW18,SW1V,430
13Sep2008 04:01:14,736,E1W,SE1,605
13Sep2008 04:01:37,761,EC3N,SE1,585
13Sep2008 04:02:53,708,E1,SE1,680
13Sep2008 04:04:29,544,W14,W10,670
13Sep2008 04:04:51,358,WC1N,SW1V,475
13Sep2008 04:04:51,612,W6,SW18,515
13Sep2008 04:05:10,289,SE10,SE8,430
13Sep2008 04:05:11,612,WC2E,SW1V,515
13Sep2008 04:05:24,219,E14,SE8,405
13Sep2008 04:05:52,845,EC1V,NW5,785
13Sep2008 04:06:54,187,NW1,NW5,445
13Sep2008 04:07:01,367,SE25,CR7,395.5
13Sep2008 04:08:16,122,W1J,W10,475
13Sep2008 04:09:06,496,KT2,W4,378
13Sep2008 04:09:27,618,SW1W,SW1V,455
13Sep2008 04:09:59,97,WC2E,SW1V,520
13Sep2008 04:10:21,283,W6,W10,610
13Sep2008 04:10:41,587,SE1,SW1P,346.5
13Sep2008 04:11:25,617,SE16,SE1,505
13Sep2008 04:14:51,209,WC2N,SE1,385
13Sep2008 04:18:34,293,WC2H,SW1P,343
13Sep2008 04:19:53,581,WC1H,SW1V,535
13Sep2008 04:21:40,96,EC1V,SE1,490
13Sep2008 04:21:43,173,E13,E7,290.5
13Sep2008 04:22:47,491,N7,SW1P,357
13Sep2008 04:23:49,475,TW10,W4,367.5
13Sep2008 04:24:56,235,SE1,SW1V,480
13Sep2008 04:25:09,364,EC1R,SW1P,304.5
13Sep2008 04:25:43,340,E17,E7,301
13Sep2008 04:26:02,164,W1T,SW1P,255.5
13Sep2008 04:26:26,470,EC1R,SW1P,360.5
13Sep2008 04:27:29,674,W1J,SW1P,413
13Sep2008 04:28:44,310,SE16,E2,465
13Sep2008 04:28:47,526,SE11,SE1,530
13Sep2008 04:29:03,113,EC3A,SW1P,381.5
13Sep2008 04:30:41,603,E8,SE1,520
13Sep2008 04:32:43,582,KT1,W4,339.5
13Sep2008 04:32:46,794,SE25,SW12,545
13Sep2008 04:40:15,353,SE26,CR7,325.5
13Sep2008 04:41:15,443,EC4N,SE1,475
13Sep2008 04:41:38,233,N2,NW5,440
13Sep2008 04:45:56,626,TW1,W4,322
13Sep2008 04:50:35,598,SE20,SW12,510
13Sep2008 04:50:59,743,E1,SE8,700
13Sep2008 04:52:05,727,EC3M,E2,675
13Sep2008 04:52:09,701,N19,NW5,705
13Sep2008 04:52:32,362,SE26,SW12,395
13Sep2008 04:52:50,436,EC4A,SW1V,445
13Sep2008 04:56:32,178,N16,NW5,375
13Sep2008 04:56:35,851,SW18,SW18,810
13Sep2008 04:59:00,529,WC2H,SW1P,434
13Sep2008 04:59:11,659,N2,N17,600
13Sep2008 04:59:38,759,SE16,SE8,725
13Sep2008 05:00:54,251,EC4Y,SW1P,392
13Sep2008 05:01:22,136,TW1,W4,448
13Sep2008 05:02:33,352,WC1R,NW5,490
13Sep2008 05:03:28,107,SW16,CR7,378
13Sep2008 05:03:42,157,E1W,E2,390
13Sep2008 05:04:03,649,N7,SW1P,360.5
13Sep2008 05:06:55,233,TW10,KT2,440
13Sep2008 05:07:29,338,W1G,NW5,390
13Sep2008 05:09:35,580,E1,E2,465
13Sep2008 05:18:05,451,EC4R,E2,520
13Sep2008 05:18:23,251,N7,SW1P,392
13Sep2008 05:19:58,69,WC2B,SW1P,297.5
13Sep2008 05:20:00,129,N1,NW5,570
13Sep2008 05:20:18,790,SW4,SW18,625
13Sep2008 05:21:13,241,EC1R,NW5,540
13Sep2008 05:21:33,292,W1V,SW1P,294
13Sep2008 05:22:23,462,SE25,SW12,470
13Sep2008 05:23:53,402,EC1V,SW1P,416.5
13Sep2008 05:26:50,169,EC3V,SE1,355
13Sep2008 05:26:53,782,N1,SE1,580
13Sep2008 05:30:11,164,BR3,CR7,255.5
13Sep2008 05:32:48,410,SE10,SE1,575
13Sep2008 05:37:24,685,SW11,SW12,680
13Sep2008 05:37:39,315,W1F,NW5,475
13Sep2008 05:40:52,510,NW1,SW1P,353.5
13Sep2008 05:42:47,416,W1K,SW1P,486.5
13Sep2008 05:45:31,472,SW1W,SW1P,402.5
13Sep2008 05:45:36,63,EC1Y,E2,440
13Sep2008 05:47:20,764,SE11,SW1P,402.5
13Sep2008 05:51:31,169,W1T,SW1P,248.5
13Sep2008 05:52:48,6,TW10,KT2,340
13Sep2008 05:53:33,227,E1,SE8,500
13Sep2008 05:55:41,276,SE1,SE1,580
13Sep2008 05:56:55,310,W1B,NW5,465
13Sep2008 05:58:00,583,WC2E,SW1P,416.5
13Sep2008 05:59:08,739,TW10,SW18,620
13Sep2008 06:01:38,415,W1D,SW1P,521.5
13Sep2008 06:02:48,336,NW1,W10,555
13Sep2008 06:02:48,763,W1P,SW1V,625
13Sep2008 06:05:42,380,W1F,SW1P,357
13Sep2008 06:07:57,565,SW16,SW18,730
13Sep2008 06:09:38,224,RM10,E7,304.5
13Sep2008 06:12:01,342,TW9,SW18,450
13Sep2008 06:13:28,235,SW8,SW1V,480
13Sep2008 06:13:32,638,W10,SW1V,500
13Sep2008 06:13:42,72,E2,SE8,435
13Sep2008 06:13:59,337,E14,SE1,440
13Sep2008 06:14:17,544,CR0,SW12,670
13Sep2008 06:15:14,155,W2,SW1V,370
13Sep2008 06:16:39,84,WC1N,SW1V,430
13Sep2008 06:18:00,809,E1,SE1,620
13Sep2008 06:18:08,134,EC1Y,SE1,580
13Sep2008 06:19:40,316,N1,E2,425
13Sep2008 06:19:44,106,SW10,SW1P,315
13Sep2008 06:23:26,473,SE1,SE1,485
13Sep2008 06:23:38,640,N1,NW5,560
13Sep2008 06:23:58,614,W1W,SW1P,374.5
13Sep2008 06:24:02,116,W7,KT2,535
13Sep2008 06:26:17,584,SW4,SW1V,545
13Sep2008 06:28:05,320,SE20,SE8,505
13Sep2008 06:30:13,540,W1T,SW1V,590
13Sep2008 06:30:37,328,SW1X,SW1V,575
13Sep2008 06:31:33,477,W1F,NW5,545
13Sep2008 06:31:59,133,SE6,SE8,630
13Sep2008 06:32:02,521,SW8,SE1,520
13Sep2008 06:32:12,192,W2,SW1P,332.5
13Sep2008 06:32:19,401,KT4,SW18,645
13Sep2008 06:33:15,300,SW1Y,SW1V,400
13Sep2008 06:33:46,165,W12,W10,435
13Sep2008 06:37:50,184,SE1,SW1P,346.5
13Sep2008 06:39:30,80,SW3,W10,415
13Sep2008 06:41:05,479,SE27,SW12,605
13Sep2008 06:41:23,493,WC1E,SW1P,371
13Sep2008 06:43:42,733,E1,E2,595
13Sep2008 06:47:06,761,EC4V,SW1P,409.5
13Sep2008 06:48:04,420,SW1Y,SW1P,462
13Sep2008 06:54:16,268,SE1,SW1P,374.5
13Sep2008 06:59:05,213,EC1A,SW1P,311.5
13Sep2008 07:01:01,299,SW13,W4,315
13Sep2008 07:01:36,847,W9,W10,845
13Sep2008 07:01:42,464,SE8,SE1,530
13Sep2008 07:02:30,179,EC1A,E2,465
13Sep2008 07:03:54,260,N1,NW5,555
13Sep2008 07:05:51,442,SW7,SW1P,269.5
13Sep2008 07:07:46,666,E14,SE1,490
13Sep2008 07:07:50,550,W1F,SW1P,458.5
13Sep2008 07:12:25,637,WC2B,SE1,550
13Sep2008 07:13:10,65,SE25,SW12,365
13Sep2008 07:13:16,542,WC1A,SW1P,427
13Sep2008 07:14:24,765,E15,E2,645
13Sep2008 07:16:22,776,WC1N,SW1V,660
13Sep2008 07:17:06,369,E3,SE8,540
13Sep2008 07:19:14,433,W1U,SW1P,318.5
13Sep2008 07:20:53,168,E2,E2,445
13Sep2008 07:22:02,63,W1T,NW5,440
13Sep2008 07:22:53,590,W1T,SW1P,325.5
13Sep2008 07:23:24,461,TW10,W4,364
13Sep2008 07:23:34,167,SW1W,SW18,495
13Sep2008 07:25:19,114,TW10,SW18,495
13Sep2008 07:26:21,142,SE10,SE8,560
13Sep2008 07:26:42,361,SE19,SE8,445
13Sep2008 07:27:16,49,W1T,NW5,340
13Sep2008 07:29:21,116,WC1R,SW1P,374.5
13Sep2008 07:29:37,763,W1T,NW5,625
13Sep2008 07:29:40,63,WC1N,SW1P,308
13Sep2008 07:30:51,542,EC1R,SW1P,427
13Sep2008 07:31:14,632,SW11,SW1V,580
13Sep2008 07:31:16,213,SE1,SW1V,445
13Sep2008 07:32:42,854,E1W,SE8,780
13Sep2008 07:34:08,490,SW1Y,SW1V,420
13Sep2008 07:34:35,351,SE21,SE8,540
13Sep2008 07:34:43,666,CR0,SW18,490
13Sep2008 07:34:48,685,W1G,NW5,680
13Sep2008 07:36:53,718,WC1X,SW1P,476
13Sep2008 07:36:59,93,EC4R,E2,480
13Sep2008 07:38:54,607,KT2,SW18,600
13Sep2008 07:40:00,551,E7,SE8,765
13Sep2008 07:40:11,650,EC4Y,SW1P,325.5
13Sep2008 07:41:24,198,EC1V,SW1P,259
13Sep2008 07:42:40,386,KT2,W4,399
13Sep2008 07:43:20,593,EC4N,E2,500
13Sep2008 07:44:00,756,E1,SE8,595
13Sep2008 07:44:47,11,EC2V,E2,350
13Sep2008 07:45:09,461,EC1R,SE1,520
13Sep2008 07:45:16,766,E9,E7,416.5
13Sep2008 07:45:33,404,EC3N,SE1,635
13Sep2008 07:48:02,438,SW8,SW1V,465
13Sep2008 07:50:53,445,N1,E2,495
13Sep2008 07:51:41,45,E1,SW1P,311.5
13Sep2008 07:52:09,139,EC4R,SE1,590
13Sep2008 07:53:57,664,W1W,SW1P,441
13Sep2008 07:56:19,791,E2,E2,735
13Sep2008 07:56:59,185,WC2H,SE1,405
13Sep2008 07:57:12,332,W1U,NW5,475
13Sep2008 07:57:35,779,KT1,W4,427
13Sep2008 08:01:55,303,NW1,NW5,530
13Sep2008 08:03:41,857,EC1R,NW5,750
13Sep2008 08:03:53,107,W1U,NW5,540
13Sep2008 08:04:42,511,SE19,CR7,430.5
13Sep2008 08:05:01,226,SW8,SW1P,287
13Sep2008 08:05:47,12,E12,E2,300
13Sep2008 08:07:14,494,WC1H,NW5,480
13Sep2008 08:07:29,599,NW5,NW5,620
13Sep2008 08:07:31,339,SE20,CR7,336
13Sep2008 08:09:47,626,WC1X,NW5,460
13Sep2008 08:10:07,240,E3,SE8,510
13Sep2008 08:10:13,237,E1,E2,500
13Sep2008 08:11:35,227,E1,E2,500
13Sep2008 08:12:52,613,W1T,SW1P,409.5
13Sep2008 08:13:35,664,SW11,SW18,630
13Sep2008 08:14:18,606,SW1W,SW1V,490
13Sep2008 08:15:13,499,NW5,NW5,555
13Sep2008 08:15:43,269,SE3,SE8,605
13Sep2008 08:15:45,246,N6,N3,385
13Sep2008 08:15:45,350,SE5,SW1P,301
13Sep2008 08:16:19,330,EC1M,SE1,435
13Sep2008 08:24:14,534,SE8,SE1,630
13Sep2008 08:25:09,305,SW1X,W10,455
13Sep2008 08:25:12,634,SE24,SW12,440
13Sep2008 08:25:23,607,SE1,SE1,600
13Sep2008 08:25:38,142,W1K,SW1V,560
13Sep2008 08:26:25,361,SE11,SE1,445
13Sep2008 08:28:04,652,EC3V,E2,505
13Sep2008 08:28:29,195,W1F,SW1V,400
13Sep2008 08:28:54,390,SW13,W10,630
13Sep2008 08:29:21,766,EC1N,NW5,595
13Sep2008 08:30:26,830,E1,E2,710
13Sep2008 08:31:53,227,EC4Y,SW1P,350
13Sep2008 08:31:56,215,EC1R,SE1,505
13Sep2008 08:33:11,571,EC1R,NW5,690
13Sep2008 08:37:35,262,SE19,SW12,575
13Sep2008 08:37:43,7,W1W,SW1P,315
13Sep2008 08:38:13,308,E15,E7,311.5
13Sep2008 08:38:30,270,W2,SW1P,388.5
13Sep2008 08:39:49,208,W1X,SW1V,410
13Sep2008 08:42:15,313,SW4,SW1V,435
13Sep2008 08:45:01,139,SW7,SW1P,413
13Sep2008 08:45:20,813,SE23,SE1,680
13Sep2008 08:46:13,322,SE20,CR7,318.5
13Sep2008 08:46:23,642,SW4,SW12,485
13Sep2008 08:52:49,56,SE26,SE8,410
13Sep2008 08:54:31,663,CR0,SW12,680
13Sep2008 08:56:06,209,WC2B,NW5,385
13Sep2008 08:56:11,269,W1S,SW1V,605
13Sep2008 08:56:31,309,EC4V,SW1P,360.5
13Sep2008 08:57:56,106,SE1,E2,450
13Sep2008 08:58:17,717,KT1,KT2,730
13Sep2008 08:58:40,304,SW1V,SW1V,480
13Sep2008 09:00:22,661,SE11,SW1V,620
13Sep2008 09:01:52,618,SW8,SE1,455
13Sep2008 09:02:13,326,WC2E,SW1V,515
13Sep2008 09:03:09,175,SE3,SE1,475
13Sep2008 09:03:54,15,SE1,SE1,430
13Sep2008 09:04:01,461,N7,SW1P,364
13Sep2008 09:05:52,86,WC1V,SE1,450
13Sep2008 09:06:06,227,N19,N3,350
13Sep2008 09:06:40,146,EC1A,SW1P,210
13Sep2008 09:07:53,232,TW10,KT2,530
13Sep2008 09:08:09,366,SE22,SE1,455
13Sep2008 09:10:10,140,W1Y,SW1P,378
13Sep2008 09:10:18,189,SW1A,SE1,465
13Sep2008 09:15:07,324,W3,W10,495
13Sep2008 09:15:18,740,SW1W,SW18,570
13Sep2008 09:15:37,122,EC1V,E2,475
13Sep2008 09:17:25,777,SE10,E2,570
13Sep2008 09:19:37,733,W1P,NW5,595
13Sep2008 09:23:37,290,SE1,SW1V,380
13Sep2008 09:23:41,542,SW14,KT2,610
13Sep2008 09:24:29,55,EC2V,SE1,460
13Sep2008 09:25:06,472,E2,E2,575
13Sep2008 09:25:45,364,N1,NW5,435
13Sep2008 09:29:11,181,EC1A,E2,485
13Sep2008 09:29:53,281,WC1R,SW1P,399
13Sep2008 09:32:14,87,SE1,SE1,560
13Sep2008 09:32:14,198,NW1,W10,370
13Sep2008 09:32:54,130,E1,SE1,520
13Sep2008 09:33:16,681,SE26,SW12,620
13Sep2008 09:35:20,519,SE1,E2,660
13Sep2008 09:35:23,653,WC2H,SW1V,575
13Sep2008 09:36:56,787,N19,N17,655
